ITEM CLASS,ITEM NUMBER,Display Title,Category,LENGTH,WIDTH,DEPTH,DESCRIPTION,PRINT,COLOR,STRENGTH,FLUTE,STYLE,LENGTH,WIDTH,DEPTH,WEIGHT/PALLET,WEIGHT/M ,BUNDLE QTY,PALLET QTY,UNIT OF MEASURE,COST
CB,13116141,Corrugated Box,Corrugated Boxes,31,16,14,Corrugated Box 31 X 16 X 14  ,Plain,Kraft,200#,C,RSC,,,,,2474,15,135,Each,2.662
CB,13124081,Corrugated Box,Corrugated Boxes,31,24,8,"Corrugated Box 31 X 24 X 8-1/2   W/ 2-1/2"", 4-1/2"", 6-1/2"" SCORES",Plain,Kraft,200#,C,RSC,,,,,3324,15,135,Each,2.5
CB,13124191,Corrugated Box,Corrugated Boxes,31,24,19,Corrugated Box 31 X 24 X 19  ,Plain,Kraft,200#,C,RSC,,,,,4066,10,100,Each,4.136
CB,13121121,Corrugated Box,Corrugated Boxes,31,21,12,Corrugated Box 31-3/8 X 21-3/8 X 12-5/8  ,Plain,Kraft,200#,C,RSC,,,,,3205,10,130,Each,3.462
CB,13121211,Corrugated Box,Corrugated Boxes,31,21,21,Corrugated Box 31-3/8 X 21-3/8 X 21-3/4  ,Plain,Kraft,200#,C,RSC,,,,,4049,10,140,Each,4.606
CB,13206061,Corrugated Box,Corrugated Boxes,32,6,6,Corrugated Box 32 X 6 X 6  ,Plain,Kraft,200#,C,RSC,,,,,841,25,500,Each,0.71
CB,13208081,Corrugated Box,Corrugated Boxes,32,8,8,Corrugated Box 32 X 8 X 8  ,Plain,Kraft,200#,C,RSC,,,,,1157,25,375,Each,0.97
CB,13210061,Corrugated Box,Corrugated Boxes,32,10,6,Corrugated Box 32 X 10 X 6  ,Plain,Kraft,200#,C,RSC,,,,,1214,15,270,Each,1.251
CB,13213061,Corrugated Box,Corrugated Boxes,32,13,6,Corrugated Box 32 X 13 X 6  ,Plain,Kraft,200#,C,RSC,,,,,1529,25,250,Each,1.313
CB,13214051,Corrugated Box,Corrugated Boxes,32,14,5,Corrugated Box 32 X 14 X 5,Plain,Kraft,200#,C,RSC,,,,,1562,25,250,Each,1.571
CB,13215121,Corrugated Box,Corrugated Boxes,32,15,12,Corrugated Box 32 X 15-5/8 X 12-5/8,Plain,Kraft,200#,C,RSC,,,,,2365,15,270,Each,2.345
CB,13215241,Corrugated Box,Corrugated Boxes,32,15,24,Corrugated Box 32 X 15-5/8 X 24-5/8,Plain,Kraft,200#,C,RSC,,,,,3422,10,140,Each,3.446
CB,13215301,Corrugated Box,Corrugated Boxes,32,15,30,Corrugated Box 32 X 15-5/8 X 30-5/8,Plain,Kraft,200#,C,RSC,,,,,3821,10,130,Each,4.244
CB,13217161,Corrugated Box,Corrugated Boxes,32,17,16,Corrugated Box 32 X 17 X 16  ,Plain,Kraft,200#,C,RSC,,,,,2828,10,140,Each,2
CB,13314141,Corrugated Box,Corrugated Boxes,33,14,14,Corrugated Box 33 X 14 X 14  ,Plain,Kraft,200#,C,RSC,,,,,2314,15,135,Each,2.295
CB,13318101,Corrugated Box,Corrugated Boxes,33,18,10,Corrugated Box 33 X 18 X 10  ,Plain,Kraft,200#,C,RSC,,,,,2600,15,135,Each,2.167
CB,13319041,Corrugated Box,Corrugated Boxes,33,19,4,Corrugated Box 33 X 19 X 4-1/2  ,Plain,Kraft,200#,C,RSC,,,,,2161,20,280,Each,2.383
CB,13519031,Corrugated Box,Corrugated Boxes,35,19,3,Corrugated Box 35 X 19 X 3 - K3,Plain,Kraft,ECT 32,C,RSC,,,,,,15,300,Each,0.954
CB,13519051,Corrugated Box,Corrugated Boxes,35,19,5,Corrugated Box 35 X 19 X 5 - K5,Plain,Kraft,200#,C,RSC,,,,,2334,15,270,Each,2.184
CB,13519071,Corrugated Box,Corrugated Boxes,35,19,7,Corrugated Box 35 X 19 X 7 - K7,Plain,Kraft,200#,C,RSC,,,,,2334,15,150,Each,1.293
CB,13519093,Corrugated Box,Corrugated Boxes,35,19,9,Corrugated Box 35 X 19 X 9 - K9,Plain,Kraft,200#,C,RSC,,,,,2334,15,150,Each,1.39
CB,13519121,Corrugated Box,Corrugated Boxes,35,19,12,Corrugated Box 35 X 19 X 12 - K12,Plain,Kraft,200#,C,RSC,,,,,,25,150,Each,1.51
CB,13519151,Corrugated Box,Corrugated Boxes,35,19,15,Corrugated Box 35 X 19 X 15 - K15,Plain,Kraft,200#,C,RSC,,,,,,15,150,Each,1.679
CB,13519091,Corrugated Box,Corrugated Boxes,35,19,9,Corrugated Box 35-3/4 X 19 X 9  ,Plain,Kraft,200#,C,RSC,,,,,2780,15,270,Each,3.122
CB,13606061,Corrugated Box,Corrugated Boxes,36,6,6,Corrugated Box 36 X 6 X 6  ,Plain,Kraft,200#,C,RSC,,,,,928,25,500,Each,0.886
CB,13608081,Corrugated Box,Corrugated Boxes,36,8,8,Corrugated Box 36 X 8 X 8  ,Plain,Kraft,200#,C,RSC,,,,,1271,25,250,Each,1.02
CB,13610061,Corrugated Box,Corrugated Boxes,36,10,6,Corrugated Box 36 X 10 X 6  ,Plain,Kraft,200#,C,RSC,,,,,1328,15,270,Each,1.354
CB,13612041,Corrugated Box,Corrugated Boxes,36,12,4,Corrugated Box 36 X 12 X 4  ,Plain,Kraft,200#,C,RSC,,,,,1385,15,270,Each,1.395
CB,13612101,Corrugated Box,Corrugated Boxes,36,12,10,Corrugated Box 36 X 12 X 10  ,Plain,Kraft,200#,C,RSC,,,,,1874,15,270,Each,1.22
CB,13612161,Corrugated Box,Corrugated Boxes,36,12,16,Corrugated Box 36 X 12 X 16  ,Plain,Kraft,200#,C,RSC,,,,,2520,15,135,Each,2.347
CB,13612181,Corrugated Box,Corrugated Boxes,36,12,18,Corrugated Box 36 X 12 X 18  ,Plain,Kraft,200#,C,RSC,,,,,2586,10,280,Each,3.891
CB,13616051,Corrugated Box,Corrugated Boxes,36,16,5,Corrugated Box 36 X 16 X 5,Plain,Kraft,200#,C,RSC,,,,,1941,15,270,Each,1.723
CB,13616071,Corrugated Box,Corrugated Boxes,36,16,7,Corrugated Box 36 X 16 X 7,Plain,Kraft,200#,C,RSC,,,,,2117,15,270,Each,1.65
CB,13620051,Corrugated Box,Corrugated Boxes,36,20,5,Corrugated Box 36 X 20 X 5,Plain,Kraft,200#,C,RSC,,,,,2515,15,270,Each,2.09
CB,13620071,Corrugated Box,Corrugated Boxes,36,20,7,Corrugated Box 36 X 20 X 7,Plain,Kraft,200#,C,RSC,,,,,2658,15,270,Each,2.15
CB,13620091,Corrugated Box,Corrugated Boxes,36,20,9,Corrugated Box 36 X 20 X 9,Plain,Kraft,200#,C,RSC,,,,,2848,15,270,Each,2.65
CB,13620121,Corrugated Box,Corrugated Boxes,36,20,12,Corrugated Box 36 X 20 X 12,Plain,Kraft,200#,C,RSC,,,,,3202,10,260,Each,2.792
CB,13620151,Corrugated Box,Corrugated Boxes,36,20,15,Corrugated Box 36 X 20 X 15,Plain,Kraft,200#,C,RSC,,,,,3418,15,135,Each,2.48
CB,13621121,Corrugated Box,Corrugated Boxes,36,21,12,Corrugated Box 36 X 21 X 12  ,Plain,Kraft,200#,C,RSC,,,,,3285,10,130,Each,2.9
CB,13621201,Corrugated Box,Corrugated Boxes,36,21,20,Corrugated Box 36 X 21 X 20  ,Plain,Kraft,200#,C,RSC,,,,,4058,10,130,Each,2.69
CB,13624241,Corrugated Box,Corrugated Boxes,36,24,24,Corrugated Box 36 X 24 X 24  ,Plain,Kraft,200#,C,RSC,,,,,4900,5,140,Each,5.06
CB,13709091,Corrugated Box,Corrugated Boxes,37,9,9,Corrugated Box 37 X 9 X 9  ,Plain,Kraft,200#,C,RSC,,,,,1484,25,250,Each,1.328
CB,13717211,Corrugated Box,Corrugated Boxes,37,17,21,Corrugated Box 37 X 17 X 21  ,Plain,Kraft,200#,C,RSC,,,,,3658,10,140,Each,3.782
CB,13920361,Corrugated Box,Corrugated Boxes,39,20,36,Corrugated Box 39 X 20 X 36  ,Plain,Kraft,200#,C,RSC,,,,,5699,5,130,Each,5.319
CB,14008081,Corrugated Box,Corrugated Boxes,40,8,8,Corrugated Box 40 X 8 X 8  ,Plain,Kraft,200#,C,RSC,,,,,1385,20,280,Each,1.255
CB,14211061,Corrugated Box,Corrugated Boxes,42,11,6,Corrugated Box 42 X 11 X 6  ,Plain,Kraft,200#,C,RSC,,,,,1618,15,270,Each,1.74
CB,14211101,Corrugated Box,Corrugated Boxes,42,11,10,Corrugated Box 42 X 11 X 10  ,Plain,Kraft,200#,C,RSC,,,,,1977,15,270,Each,1.899
CB,14412121,Corrugated Box,Corrugated Boxes,44,12,12,Corrugated Box 44 X 12 X 12  ,Plain,Kraft,200#,C,RSC,,,,,2373,15,270,Each,2.339
